,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
1019,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl(O) Petrol,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2291683
1020,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl(O) Diesel,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1995,4,16.38,182.47,400,62.0,1660.0,4475.0,1850.0,5,5,2670.0,6,2472194
1021,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Comfortline,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,55.0,1456.0,4767.0,1832.0,4,5,2786.0,9,3081930
1022,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Highline,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,66.0,1456.0,4767.0,1832.0,4,5,2786.0,9,3387930
1023,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Comfortline Connect,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,55.0,1456.0,4767.0,1832.0,4,5,2786.0,9,2650980
1024,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Highline Connect,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,66.0,1456.0,4767.0,1832.0,4,5,2786.0,9,2956980
1027,Volvo,V40 Cross Country,Volvo V40 Cross Country,D3,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1984,5,16.8,147.95,350,60.0,1458.0,4370.0,1783.0,5,5,2646.0,7,3348660
1028,Volvo,V40 Cross Country,Volvo V40 Cross Country,T4,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1596,4,16.0,177.54,240,50.0,1470.0,4370.0,1857.0,5,5,2646.0,7,3021240
1029,Mini,Countryman,Mini Countryman,Cooper S,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47.0,1557.0,4299.0,1822.0,5,5,2670.0,6,3559800
1030,Mini,Countryman,Mini Countryman,Cooper Sd,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1998,4,19.19,187.4,400,47.0,1557.0,4299.0,1822.0,5,5,2670.0,6,3814800
1031,Mini,Countryman,Mini Countryman,Cooper S Jcw Inspired,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47.0,1557.0,4299.0,1822.0,5,5,2670.0,6,4222800
1032,Mini,Countryman,Mini Countryman,Black Edition,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47.0,1557.0,4299.0,1822.0,5,5,2670.0,6,4324800
1039,Toyota,Prius,Toyota Prius,Z8,Sedan,Hybrid,Automatic,FWD (Front Wheel Drive),1798,4,23.9,96.66,142,43.0,1490.0,4540.0,1760.0,4,5,2700.0,7,4599180
1041,Lexus,Nx 300H,Lexus Nx 300H,F-Sport,SUV,Petrol,Automatic,AWD (All Wheel Drive),2494,6,18.3,191.35,210,56.0,1645.0,4.64,1.845,4,5,2660.0,8,6181200
1042,Lexus,Nx 300H,Lexus Nx 300H,Luxury,SUV,Petrol,Automatic,AWD (All Wheel Drive),2494,6,18.3,191.35,210,56.0,1645.0,4640.0,1845.0,4,5,2660.0,8,6109800
1043,Jaguar,F-Pace,Jaguar F-Pace,Prestige,SUV,Diesel,Automatic,AWD (All Wheel Drive),1999,4,16.38,177.54,430,60.0,1651.0,4731.0,2175.0,5,5,2874.0,6,6593055
1044,Jaguar,F-Pace,Jaguar F-Pace,Prestige Petrol,SUV,Petrol,Automatic,AWD (All Wheel Drive),1997,4,21.27,243.62,369,60.0,1651.0,4731.0,2175.0,5,5,2874.0,6,6551265
1045,Volvo,V90 Cross Country,Volvo V90 Cross Country,D5 Inscription,SUV,Diesel,Automatic,AWD (All Wheel Drive),1969,4,17.2,231.79,480,60.0,1543.0,4950.0,2052.0,5,5,2941.0,6,6661620
1050,Bmw,X7,Bmw X7,Xdrive 40I,SUV,Petrol,Automatic,AWD (All Wheel Drive),2998,6,13.38,330.42,450,80.0,1805.0,5151.0,2000.0,5,7,3105.0,9,10699800
1051,Bmw,X7,Bmw X7,Xdrive30D Dpe Signature,SUV,Diesel,Automatic,AWD (All Wheel Drive),2993,6,13.38,258.42,620,80.0,1805.0,5151.0,2000.0,5,7,3105.0,9,10455000
1052,Bmw,M4,Bmw M4,Coupe,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),2979,6,10.75,425.1,550,60.0,1383.0,4671.0,1870.0,2,4,2812.0,10,13861800
1053,Porsche,911,Porsche 911,Carrera S,Coupe,Petrol,Automatic,AWD (All Wheel Drive),2981,6,8.9,443.84,530,64.0,1300.0,4519.0,1852.0,2,4,2450.0,4,17768400
1054,Porsche,911,Porsche 911,Carrera S Cabriolet,Convertible,Petrol,Automatic,AWD (All Wheel Drive),2981,6,9.1,443.84,530,64.0,1299.0,4519.0,1852.0,2,4,2450.0,4,19220880
1055,Nissan,Gtr,Nissan Gtr,3.8 V6,Coupe,Petrol,Automatic,AWD (All Wheel Drive),3799,6,9.0,562.2,637,74.0,1370.0,4710.0,1895.0,2,4,2780.0,6,21665077
1056,Aston Martin,Vantage,Aston Martin Vantage,Coupe,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),3982,8,8.0,498.09,685,73.0,1273.0,4465.0,2153.0,2,2,2704.0,6,30090000
1057,Aston Martin,Rapide,Aston Martin Rapide,Luxe,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),5935,12,12.9,552.34,630,90.5,1360.0,5019.0,1929.0,4,4,2989.0,8,39622739
1058,Ferrari,812 Superfast,Ferrari 812 Superfast,Superfast,Coupe,Petrol,Automatic,AWD (All Wheel Drive),6496,12,14.9,778.21,718,92.0,1276.0,4657.0,1971.0,2,2,2720.0,4,53040000
1059,Maruti Suzuki,Alto 800 Tour,Maruti Suzuki Alto 800 Tour,H1,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,23.7,47.34,69,35.0,1475.0,3430.0,1490.0,5,5,2360.0,0,361319
1060,Maruti Suzuki,Alto 800 Tour,Maruti Suzuki Alto 800 Tour,H1 (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,24.7,47.34,69,35.0,1475.0,3395.0,1490.0,5,5,2360.0,1,363690
1061,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna 1.2 Crdi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,688591
1062,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Era 1.2 Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,515089
1063,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna 1.2 Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,601402
1064,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna Amt 1.2 Vtvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,655462
1065,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz 1.2 Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,656217
1066,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Amt 1.2 Vtvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,717417
1067,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,686817
1068,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Asta 1.2 Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,733329
1069,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Amt 1.2 Crdi,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,806157
1070,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Asta 1.2 Crdi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37.0,1520.0,3805.0,1680.0,5,5,2450.0,2,820539
1071,Hyundai,Xcent,Hyundai Xcent,S 1.2,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.14,81.86,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,656644
1072,Hyundai,Xcent,Hyundai Xcent,S At 1.2,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,17.36,80.88,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,748408
1073,Hyundai,Xcent,Hyundai Xcent,Sx 1.2,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.14,80.88,114,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,719656
1077,Hyundai,Xcent,Hyundai Xcent,Sx 1.2 Crdi,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1120,3,25.4,73.97,190,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,814529
1078,Hyundai,Xcent,Hyundai Xcent,Sx 1.2 Crdi (O),Sedan,Diesel,Manual,FWD (Front Wheel Drive),1120,3,25.4,71.02,190,43.0,1520.0,3995.0,1660.0,4,5,2425.0,2,892865
1080,Nissan,Micra,Nissan Micra,Xl (O) Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,19.34,75.95,104,41.0,1530.0,3825.0,1665.0,5,5,2450.0,2,676137
1081,Nissan,Micra,Nissan Micra,Xv Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1198,3,19.34,75.95,104,41.0,1530.0,3825.0,1665.0,5,5,2450.0,2,797319
1082,Nissan,Micra,Nissan Micra,Xld (O),Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1461,4,23.08,63.12,160,41.0,1525.0,3825.0,1665.0,5,5,2450.0,2,758374
1083,Nissan,Micra,Nissan Micra,Xvd,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1461,4,23.08,63.12,160,41.0,1525.0,3825.0,1665.0,5,5,2450.0,2,829223
1084,Mahindra,Bolero,Mahindra Bolero,Zlx,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1880.0,4107.0,1745.0,5,7,2680.0,0,961108
1085,Mahindra,Bolero,Mahindra Bolero,Slx,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1880.0,4107.0,1745.0,5,7,2680.0,0,935396
1086,Mahindra,Bolero,Mahindra Bolero,Sle,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1880.0,4107.0,1745.0,5,7,2680.0,0,877934
1087,Mahindra,Bolero,Mahindra Bolero,Ex,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1910.0,4221.0,1745.0,5,7,2794.0,0,832200
1088,Mahindra,Bolero,Mahindra Bolero,Ex Non Ac,SUV,Diesel,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60.0,1910.0,4221.0,1745.0,5,7,2794.0,0,789151
1089,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Alpha Smart Hybrid,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1124742
1090,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Sigma Smart Hybrid,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,938082
1091,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Delta Smart Hybrid,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1000302
1092,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Zeta Smart Hybrid,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1083942
1093,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Sigma Smart Hybrid,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,836082
1094,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta Smart Hybrid,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,899322
1095,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta Smart Hybrid,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,977862
1096,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha Smart Hybrid,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1017642
1097,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta At Smart Hybrid,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1000302
1098,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta At Smart Hybrid,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1079861
1099,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha At Smart Hybrid,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1120662
1100,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.82,92.71,225,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1160952
1101,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.32,92.71,225,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1017642
1102,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.32,92.71,225,43.0,1485.0,4490.0,1730.0,4,5,2650.0,2,1131372
1103,Skoda,Rapid,Skoda Rapid,1.6 Mpi Ambition,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1018570
1104,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Active,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1026261
1105,Skoda,Rapid,Skoda Rapid,1.6 Mpi Active,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,899554
1106,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Ambition,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1152190
1107,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Ambition At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1274590
1108,Skoda,Rapid,Skoda Rapid,1.6 Mpi Style At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1268470
1109,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Style At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1427590
1110,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Style,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1299070
1111,Skoda,Rapid,Skoda Rapid,1.6 Mpi Style,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1137910
1112,Skoda,Rapid,Skoda Rapid,1.6 Mpi Ambition At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1019590
1113,Skoda,Rapid,Skoda Rapid,Onyx Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,995110
1114,Skoda,Rapid,Skoda Rapid,Onyx At Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1121590
1115,Skoda,Rapid,Skoda Rapid,Onyx Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1181770
1116,Skoda,Rapid,Skoda Rapid,Onyx At Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1299070
1118,Hyundai,Creta,Hyundai Creta,1.4 Crdi E Plus,SUV,Diesel,Manual,FWD (Front Wheel Drive),1396,4,21.38,88.77,220,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1019989
1119,Hyundai,Creta,Hyundai Creta,1.6 Vtvt E Plus,SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1019989
1120,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Sx,SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1257184
1121,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Sx (O),SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,6,1422325
1122,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Sx At,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1404910
1123,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Sx Dual Tone,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1312781
1124,Hyundai,Creta,Hyundai Creta,1.4 Crdi S,SUV,Diesel,Manual,FWD (Front Wheel Drive),1396,4,21.38,88.77,220,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1221877
1125,Hyundai,Creta,Hyundai Creta,1.6 Crdi Sx,SUV,Diesel,Manual,FWD (Front Wheel Drive),1582,4,19.67,126.25,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1394132
1126,Hyundai,Creta,Hyundai Creta,1.6 Crdi Sx (O),SUV,Diesel,Manual,FWD (Front Wheel Drive),1582,4,19.67,126.25,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,6,1574435
1127,Hyundai,Creta,Hyundai Creta,1.6 Crdi Sx At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1582,4,17.01,126.25,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1557942
1128,Hyundai,Creta,Hyundai Creta,1.6 Crdi Sx Dual Tone,SUV,Diesel,Manual,FWD (Front Wheel Drive),1582,4,19.67,126.25,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1449632
1129,Hyundai,Creta,Hyundai Creta,1.6 Crdi S At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1582,4,17.01,126.25,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1362753
1130,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Sx (O) Executive,SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,119.34,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,6,1451395
1131,Hyundai,Creta,Hyundai Creta,1.6 Crdi Sx (O) Executive,SUV,Diesel,Manual,FWD (Front Wheel Drive),1582,4,19.67,124.28,260,55.0,1630.0,4270.0,1780.0,5,5,2590.0,6,1603505
1132,Hyundai,Creta,Hyundai Creta,1.4 Crdi Ex,SUV,Diesel,Manual,FWD (Front Wheel Drive),1396,4,21.38,88.77,220,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1129310
1133,Hyundai,Creta,Hyundai Creta,1.6 Vtvt Ex,SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1114035
1134,Hyundai,Creta,Hyundai Creta,Sports Edition Petrol,SUV,Petrol,Manual,FWD (Front Wheel Drive),1591,4,15.29,121.32,151,55.0,1630.0,4270.0,1780.0,5,5,2590.0,2,1305582
1135,Hyundai,Creta,Hyundai Creta,Sports Edition Diesel,SUV,Diesel,Manual,FWD (Front Wheel Drive),1582,4,19.67,126.25,260,55.0,1665.0,4270.0,1780.0,5,5,2590.0,2,1442531
1136,Tata,Harrier,Tata Harrier,Revotorq Xe,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1372270
1137,Tata,Harrier,Tata Harrier,Revotorq Xm,SUV,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1500795
1138,Tata,Harrier,Tata Harrier,Revotorq Xt,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1623195
1139,Tata,Harrier,Tata Harrier,Revotorq Xz,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1755795
1140,Tata,Harrier,Tata Harrier,Revotorq Xz Dual Tone,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1766875
1141,Tata,Harrier,Tata Harrier,Revotorq Dark Edition,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1956,3,16.7,138.08,350,50.0,1706.0,4598.0,1894.0,5,5,2741.0,2,1765370
1145,Mitsubishi,Outlander,Mitsubishi Outlander,2.4L Outlander,SUV,Petrol,Automatic,AWD (All Wheel Drive),2360,4,9.62,164.72,222,60.0,1710.0,4695.0,1810.0,5,7,2670.0,7,2746860
1152,Honda,Accord Hybrid,Honda Accord Hybrid,2.0 At,Sedan,Hybrid,Automatic,FWD (Front Wheel Drive),1993,4,23.1,143.02,175,60.0,1464.0,4933.0,1849.0,4,5,2776.0,6,4407661
1153,Bmw,5-Series,Bmw 5-Series,520D Luxury Line,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,18.12,187.4,400,70.0,1464.0,4907.0,1860.0,4,5,2968.0,8,6048600
1154,Bmw,5-Series,Bmw 5-Series,530D M Sport,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),2993,6,14.69,254.47,560,70.0,1464.0,4907.0,1860.0,4,5,2968.0,8,6813600
1155,Bmw,5-Series,Bmw 5-Series,530I M Sport,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1998,6,15.01,248.55,350,70.0,1464.0,4907.0,1860.0,4,5,2968.0,8,6099600
1156,Bmw,6-Series,Bmw 6-Series,630D Gt Luxury Line,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,16.46,261.37,620,88.0,1481.0,5219.0,2142.0,4,4,3210.0,6,7027800
1157,Bmw,6-Series,Bmw 6-Series,630D Gt M Sport,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,16.46,261.37,620,88.0,1481.0,5219.0,2142.0,4,4,3210.0,6,7599000
1159,Bmw,6-Series,Bmw 6-Series,620D Gt Luxury Line,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1995,4,21.76,185.43,400,66.0,1538.0,5091.0,1902.0,4,4,3070.0,8,6568800
1161,Porsche,Macan,Porsche Macan,Base,SUV,Petrol,Automatic,AWD (All Wheel Drive),1984,6,10.8,244.61,370,65.0,1624.0,4696.0,1923.0,5,5,2807.0,8,7137960
1163,Jaguar,F-Type,Jaguar F-Type,5.0 Coupe R,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),5000,6,14.3,542.48,680,72.0,1308.0,4470.0,2042.0,2,2,2622.0,2,22598497
1164,Jaguar,F-Type,Jaguar F-Type,Svr Coupe,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5000,8,12.05,559.24,700,70.0,1311.0,4475.0,2042.0,2,2,2622.0,6,27031866
1165,Jaguar,F-Type,Jaguar F-Type,Svr Convertible,Convertible,Petrol,Automatic,AWD (All Wheel Drive),5000,8,12.05,559.24,700,70.0,1311.0,4475.0,2042.0,2,2,2622.0,6,28565064
1166,Jaguar,F-Type,Jaguar F-Type,2.0L Coupe,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),1997,6,15.3,292.94,400,63.0,1311.0,4482.0,1923.0,2,2,2622.0,2,9274429
1168,Jaguar,F-Type,Jaguar F-Type,2.0 Convertible R Dynamic,Convertible,Petrol,Automatic,RWD (Rear Wheel Drive),1997,8,10.7,292.94,400,63.0,1308.0,4482.0,1923.0,2,2,2622.0,2,10627584
1169,Jaguar,F-Type,Jaguar F-Type,2.0 Coupe R Dynamic,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),1997,4,10.85,292.94,400,63.0,1311.0,4482.0,1923.0,2,2,2622.0,2,9553761
1170,Bmw,M5,Bmw M5,Competition,Sedan,Petrol,Automatic,AWD (All Wheel Drive),4395,8,9.8,616.45,750,68.0,1473.0,4956.0,1903.0,4,4,2964.0,9,15799800
1172,Ferrari,458 Spider,Ferrari 458 Spider,V8,"Coupe, Convertible",Petrol,Automatic,AWD (All Wheel Drive),3902,8,5.5,659.85,760,86.0,1211.0,4568.0,1952.0,2,2,2650.0,2,44234850
